itemCode,stockItemName,marketSegmentation,presence,closingPrice,prepare,fluctuationRate,openPrice,highPrice,lowPrice,tradingVolume,transactionAmount,marketCap,numberOfListedShares
291810,핀텔,KOSDAQ,기술성장기업부,9820,-420,-4.1,10030,10230,9530,658118,6558,106129,10807412
161580,필옵틱스,KOSDAQ,중견기업부,7520,10,0.13,7500,7570,7430,18692,140,165358,21989107
347770,핌스,KOSDAQ,벤처기업부,12000,-340,-2.76,12280,12350,11910,18304,222,93822,7818514
163730,핑거,KOSDAQ,벤처기업부,14020,220,1.59,14090,14880,13860,514426,7417,130467,9305742
417180,핑거스토리,KOSDAQ,중견기업부,10190,-420,-3.96,10580,10610,9660,431141,4372,134677,13216624
343510,하나금융16호스팩,KOSDAQ,관리종목(소속부없음),2025,0,0,2025,2025,2025,1080,2,8120,4010000
388220,하나금융19호스팩,KOSDAQ,SPAC(소속부없음),2780,205,7.96,2595,2880,2585,1039836,2872,17542,6310000
400560,하나금융20호스팩,KOSDAQ,SPAC(소속부없음),2250,0,0,2250,2250,2230,2446,5,6863,3050000
406760,하나금융21호스팩,KOSDAQ,SPAC(소속부없음),2070,-20,-0.96,2080,2080,2065,214,0,15339,7410000
418170,하나금융22호스팩,KOSDAQ,SPAC(소속부없음),2085,5,0.24,2090,2090,2070,508,1,12531,6010000
427950,하나금융23호스팩,KOSDAQ,SPAC(소속부없음),2045,0,0,2045,2050,2045,1034,2,9877,4830000
430230,하나금융24호스팩,KOSDAQ,SPAC(소속부없음),2050,5,0.24,2040,2050,2040,3135,6,16408,8004000
435620,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9730,20,0.21,9720,9730,9680,1879,18,41858,4302000
86790,하나금융지주,KOSPI,,47900,-700,-1.44,47700,48250,47150,365136,17396,1.42E+07,295903476
299030,하나기술,KOSDAQ,벤처기업부,58700,0,0,58800,59200,57900,26140,1529,439170,7481605
67310,하나마이크론,KOSDAQ GLOBAL,중견기업부,10510,-200,-1.87,10620,10690,10440,148624,1563,503659,47921854
372290,하나머스트7호스팩,KOSDAQ,SPAC(소속부없음),2065,-10,-0.48,2070,2070,2055,300,1,8888,4304000
166090,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,36600,-750,-2.01,37000,37100,36550,46334,1704,722948,19752674
293480,하나제약,KOSPI,,15830,-160,-1,16000,16000,15800,8914,141,281346,17772946
39130,하나투어,KOSPI,,64200,1200,1.9,63000,64800,62200,57440,3657,1029716,16039185
136480,하림,KOSDAQ,중견기업부,2965,25,0.85,2960,2965,2940,208230,615,314912,106209702
3380,하림지주,KOSDAQ GLOBAL,우량기업부,9550,-50,-0.52,9650,9670,9540,89391,856,1069654,112005621
101670,하이드로리튬,KOSDAQ,벤처기업부,19710,-30,-0.15,19280,20100,19100,352893,6967,440190,22333351
365590,하이딥,KOSDAQ,기술성장기업부,1125,-14,-1.23,1120,1136,1108,956977,1072,154640,137457352
149980,하이로닉,KOSDAQ,벤처기업부,7910,-220,-2.71,8180,8300,7810,216184,1745,111563,14104020
13030,하이록코리아,KOSDAQ,우량기업부,21000,-200,-0.94,21150,21150,20800,6741,141,285878,13613232
352820,하이브,KOSPI,,193800,-1800,-0.92,195400,195500,190800,65443,12615,8014286,41353387
126700,하이비젼시스템,KOSDAQ,우량기업부,20800,-600,-2.8,21150,21350,20550,196620,4093,310796,14942112
106080,하이소닉,KOSDAQ,관리종목(소속부없음),5560,0,0,0,0,0,0,0,78197,14064250
71090,하이스틸,KOSPI,,3860,20,0.52,3845,3885,3800,46177,177,77939,20191471
377400,하이제6호스팩,KOSDAQ,SPAC(소속부없음),2035,-5,-0.25,2045,2045,2030,2411,5,11004,5407500
400840,하이제7호스팩,KOSDAQ,SPAC(소속부없음),2020,5,0.25,2025,2025,2015,56,0,10342,5120000
221840,하이즈항공,KOSDAQ,중견기업부,3780,-150,-3.82,3910,3910,3720,100937,381,70688,18700561
106190,하이텍팜,KOSDAQ,중견기업부,12600,80,0.64,12420,12600,12070,2617,33,89319,7088782
19490,하이트론,KOSPI,,2470,0,0,0,0,0,0,0,23740,9611224
80,하이트진로,KOSPI,,26150,0,0,26050,26350,25700,64553,1676,1833994,70133611
87,하이트진로2우B,KOSPI,,16360,-50,-0.3,16360,16370,16360,121,2,18489,1130138
140,하이트진로홀딩스,KOSPI,,10070,-80,-0.79,10150,10180,10000,10064,101,233692,23206765
145,하이트진로홀딩스우,KOSPI,,13800,0,0,13800,13800,13800,76,1,6497,470810
373200,하인크코리아,KOSDAQ,벤처기업부,6550,100,1.55,6560,6850,6440,1755798,11653,123972,18927000
66130,하츠,KOSDAQ,우량기업부,6870,150,2.23,6760,7000,6730,111911,771,87936,12800000
152550,한국ANKOR유전,KOSPI,,170,-7,-3.95,174,174,170,1808190,313,11903,70020000
4590,한국가구,KOSDAQ,벤처기업부,4495,-65,-1.43,4560,4560,4490,23271,105,67425,15000000
36460,한국가스공사,KOSPI,,32350,-250,-0.77,32500,32500,31950,115613,3715,2986326,92313000
39340,한국경제TV,KOSDAQ,우량기업부,5890,-40,-0.67,5900,5950,5870,4102,24,135470,23000000
5430,한국공항,KOSPI,,42700,100,0.23,42500,43400,42000,2620,111,135203,3166355
71050,한국금융지주,KOSPI,,62200,-1200,-1.89,63100,63100,61400,66530,4127,3466157,55725992
71055,한국금융지주우,KOSPI,,47900,-450,-0.93,47800,48300,47700,3507,168,280610,5858251
34950,한국기업평가,KOSDAQ,우량기업부,69900,-1400,-1.96,70600,71200,66500,527,36,317382,4540514
10040,한국내화,KOSPI,,2960,-5,-0.17,2965,2985,2940,7504,22,121559,41067062
25540,한국단자,KOSPI,,56900,300,0.53,56000,57100,56000,3592,203,592614,10415000
222980,한국맥널티,KOSDAQ,벤처기업부,5700,30,0.53,5610,5750,5590,66903,377,62879,11031483
331660,한국미라클피플사,KONEX,일반기업부,15500,0,0,0,0,0,0,0,17050,1100000
256840,한국비엔씨,KOSDAQ,벤처기업부,4830,-105,-2.13,4910,4910,4815,188193,910,326423,67582488
4090,한국석유,KOSPI,,10620,-140,-1.3,10660,10700,10400,56730,596,134812,12694120
25550,한국선재,KOSDAQ,우량기업부,4405,15,0.34,4390,4425,4305,62971,274,105320,23909198
2200,한국수출포장,KOSPI,,31600,250,0.8,31350,31600,31100,2631,83,126400,4000000
2960,한국쉘석유,KOSPI,,236500,0,0,236500,238000,236500,90,21,307450,1300000
17890,한국알콜,KOSDAQ,우량기업부,11350,-10,-0.09,11360,11400,11260,11701,133,245225,21605760
240,한국앤컴퍼니,KOSPI,,13820,-180,-1.29,14000,14000,13790,22734,315,1312005,94935240
80720,한국유니온제약,KOSDAQ,벤처기업부,6440,-100,-1.53,6510,6520,6390,5565,36,50900,7903728
123890,한국자산신탁,KOSPI,,3060,-10,-0.33,3070,3070,3045,29066,89,379372,123977752
15760,한국전력,KOSPI,,19360,0,0,19390,19390,19140,499935,9624,1.24E+07,641964077
63570,한국전자금융,KOSDAQ,우량기업부,5190,-120,-2.26,5290,5780,5170,2017028,10892,177227,34147728
41460,한국전자인증,KOSDAQ,중견기업부,6820,-120,-1.73,7260,7450,6790,4131749,29713,129580,19000000
6200,한국전자홀딩스,KOSPI,,1081,-15,-1.37,1093,1099,1078,46462,50,50594,46803136
101680,한국정밀기계,KOSDAQ,관리종목(소속부없음),1440,0,0,0,0,0,0,0,12102,8404000
39740,한국정보공학,KOSDAQ,중견기업부,4800,-220,-4.38,4840,4950,4715,242721,1165,38488,8018397
53300,한국정보인증,KOSDAQ,중견기업부,6210,-270,-4.17,6570,6630,6120,512635,3262,259431,41776331
25770,한국정보통신,KOSDAQ,우량기업부,17420,1650,10.46,16670,18330,16670,5632191,99649,652279,37444271
409570,한국제10호스팩,KOSDAQ,SPAC(소속부없음),2025,0,0,0,0,0,0,0,10955,5410000
436610,한국제11호스팩,KOSDAQ,SPAC(소속부없음),2045,5,0.25,2035,2050,2035,165,0,12311,6020000
9540,한국조선해양,KOSPI,,81700,-1300,-1.57,83000,83000,80600,116168,9462,5782164,70773116
23350,한국종합기술,KOSPI,,6870,-80,-1.15,6890,6940,6860,11216,77,75227,10950000
25890,한국주강,KOSPI,,3205,-5,-0.16,3210,3220,3170,28204,90,36246,11309259
970,한국주철관,KOSPI,,7110,-10,-0.14,7150,7150,7060,4712,33,162112,22800500
104700,한국철강,KOSPI,,6610,-40,-0.6,6650,6680,6600,7068,47,280595,42450000
17960,한국카본,KOSPI,,11800,-20,-0.17,11770,11880,11640,112730,1324,518737,43960757
23760,한국캐피탈,KOSDAQ,우량기업부,750,0,0,749,754,746,46986,35,236707,315609576
54040,한국컴퓨터,KOSDAQ,벤처기업부,4515,-45,-0.99,4560,4560,4515,32478,147,72562,16071290
161890,한국콜마,KOSPI,,43550,-250,-0.57,43500,43800,43000,24514,1062,996475,22881180
24720,한국콜마홀딩스,KOSPI,,16320,-330,-1.98,16750,16750,16010,8246,135,303172,18576719
21650,한국큐빅,KOSDAQ,중견기업부,3275,-20,-0.61,3275,3315,3245,8940,29,53548,16350563
161390,한국타이어앤테크놀로지,KOSPI,,35750,-900,-2.46,36250,36400,35350,203648,7301,4428534,123875069
53590,한국테크놀로지,KOSDAQ,중견기업부,377,-20,-5.04,387,390,370,9453155,3562,59242,157140147
34830,한국토지신탁,KOSPI,,1377,-17,-1.22,1400,1402,1375,402559,555,347678,252489230
7280,한국특강,KOSPI,,2245,5,0.22,2225,2250,2215,25873,58,136024,60589598
32300,한국파마,KOSDAQ,우량기업부,22750,-100,-0.44,22800,22850,22500,6300,143,248127,10906701
168490,한국패러랠,KOSPI,,1974,5,0.25,1995,1995,1974,27487,54,157959,80020000
37230,한국팩키지,KOSDAQ,중견기업부,2770,-10,-0.36,2780,2805,2720,28763,80,82547,29800327
10100,한국프랜지,KOSPI,,2800,-25,-0.88,2825,2825,2785,23803,67,85261,30450420
47810,한국항공우주,KOSPI,,48350,-100,-0.21,48300,48600,47550,273577,13153,4712921,97475107
123690,한국화장품,KOSPI,,8400,-80,-0.94,8480,8480,8200,33411,279,134971,16068000
3350,한국화장품제조,KOSPI,,32500,750,2.36,31950,32800,31700,44377,1435,147290,4532000
30520,한글과컴퓨터,KOSDAQ,우량기업부,15020,30,0.2,15390,15400,15000,211842,3217,378562,25203830
52600,한네트,KOSDAQ,중견기업부,5910,-40,-0.67,5970,6010,5910,60258,359,68341,11563700
11500,한농화성,KOSPI,,11470,290,2.59,11180,11470,11090,40231,456,179357,15637042
2390,한독,KOSPI,,16920,-30,-0.18,16950,16990,16870,2779,47,232879,13763533
256150,한독크린텍,KOSDAQ,벤처기업부,7820,-150,-1.88,7990,7990,7770,4542,36,65649,8395000
92460,한라IMS,KOSDAQ,우량기업부,6070,-110,-1.78,6190,6220,6060,51575,317,106938,17617467
53690,한미글로벌,KOSPI,,29750,-900,-2.94,30500,30550,29550,198066,5907,325987,10957550
42700,한미반도체,KOSPI,,15010,470,3.23,14540,15100,14460,652161,9743,1461063,97339302
8930,한미사이언스,KOSPI,,31100,50,0.16,31000,31200,30500,29066,894,2175661,69956940
128940,한미약품,KOSPI,,269000,5000,1.89,264000,269500,263000,7888,2095,3379221,12562158
47080,한빛소프트,KOSDAQ,중견기업부,3380,-105,-3.01,3535,3535,3350,90989,311,83900,24822362
9240,한샘,KOSPI,,52900,-100,-0.19,53000,53000,51600,13613,713,1244945,23533928
20000,한섬,KOSPI,,27500,-450,-1.61,27950,27950,27300,18417,507,677325,24630000
3680,한성기업,KOSPI,,5590,-20,-0.36,5610,5610,5570,7126,40,34711,6209515
105630,한세실업,KOSPI,,16310,-550,-3.26,16570,16690,16220,119542,1953,652400,40000000
69640,한세엠케이,KOSPI,,2895,-20,-0.69,2920,2920,2885,482,1,87158,30106502
16450,한세예스24홀딩스,KOSPI,,5020,20,0.4,5000,5060,4995,6420,32,200800,40000000
10420,한솔PNS,KOSPI,,1661,11,0.67,1650,1664,1648,22667,37,34039,20493012
9180,한솔로지스틱스,KOSPI,,3120,-45,-1.42,3145,3150,3115,35907,112,85730,27477425
114810,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),7430,-190,-2.49,7620,7620,7350,39481,292,218087,29352174
70590,한솔인티큐브,KOSDAQ,중견기업부,1926,-2,-0.1,1928,1953,1915,20894,40,26732,13879521
213500,한솔제지,KOSPI,,13140,-10,-0.08,13170,13180,13070,14401,189,312740,23800576
14680,한솔케미칼,KOSPI,,208000,-1000,-0.48,208000,210000,206000,13822,2872,2357721,11335195
4710,한솔테크닉스,KOSPI,,5990,20,0.34,5940,5990,5890,12677,75,192338,32109878
4150,한솔홀딩스,KOSPI,,3335,-10,-0.3,3340,3345,3305,5792,19,140099,42008577
25750,한솔홈데코,KOSPI,,1170,-4,-0.34,1181,1181,1169,107897,126,94261,80565149
226440,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0,0,0,0,0,0,90418,59096776
42520,한스바이오메드,KOSDAQ,중견기업부,13340,-320,-2.34,13660,13950,13000,36535,486,139473,10455270
4960,한신공영,KOSPI,,9090,-90,-0.98,9170,9410,8950,15931,145,105178,11570702
11700,한신기계,KOSPI,,6930,-140,-1.98,7010,7020,6910,201188,1398,224852,32446151
78350,한양디지텍,KOSDAQ,우량기업부,12760,-340,-2.6,13000,13010,12670,55112,705,194518,15244382
45100,한양이엔지,KOSDAQ,우량기업부,14740,20,0.14,14610,14820,14580,7951,117,265320,18000000
1750,한양증권,KOSPI,,9260,-190,-2.01,9450,9450,9230,7777,72,117866,12728534
1755,한양증권우,KOSPI,,13700,-150,-1.08,13870,13940,13700,764,11,7193,525000
18880,한온시스템,KOSPI,,9570,-30,-0.31,9600,9670,9400,268182,2551,5108466,533800000
9420,한올바이오파마,KOSPI,,16360,-240,-1.45,16450,16450,16210,30463,497,854657,52240638
14130,한익스프레스,KOSPI,,5650,120,2.17,5520,5680,5520,8368,47,67800,12000000
24740,한일단조,KOSDAQ,중견기업부,2770,-10,-0.36,2770,2795,2760,64851,180,87187,31475296
5860,한일사료,KOSDAQ,중견기업부,4865,-10,-0.21,4875,4985,4865,668369,3296,191699,39403685
300720,한일시멘트,KOSPI,,11980,40,0.34,11810,11980,11740,16436,194,829753,69261540
123840,한일진공,KOSDAQ,중견기업부,481,3,0.63,479,485,474,53933,26,41896,87102555
2220,한일철강,KOSPI,,3155,-70,-2.17,3205,3245,3155,13961,45,84230,26697460
6390,한일현대시멘트,KOSPI,,18490,-150,-0.8,18640,18640,18470,3142,58,357369,19327672
3300,한일홀딩스,KOSPI,,10850,50,0.46,10800,10890,10800,1795,19,334537,30832884
7770,한일화학,KOSDAQ,우량기업부,18090,60,0.33,17880,18330,17810,9824,177,63496,3510000
51600,한전KPS,KOSPI,,33800,-300,-0.88,34000,34000,33400,36083,1214,1521000,45000000
52690,한전기술,KOSPI,,64800,-300,-0.46,64500,65200,63700,48513,3122,2476656,38220000
130660,한전산업,KOSPI,,8560,-80,-0.93,8570,8630,8510,25835,221,279056,32600000
198940,한주라이트메탈,KOSDAQ,중견기업부,4975,-265,-5.06,5200,5200,4955,573465,2892,96693,19435815
107640,한중엔시에스,KONEX,일반기업부,10500,10,0.1,11000,11000,10500,2,0,74740,7118113
2320,한진,KOSPI,,21950,-50,-0.23,22000,22050,21750,6052,132,328100,14947628
3480,한진중공업홀딩스,KOSPI,,3965,-20,-0.5,3985,3985,3950,3709,15,117086,29529812
180640,한진칼,KOSPI,,40400,-750,-1.82,40750,41100,40100,35285,1424,2697177,66761796
18064K,한진칼우,KOSPI,,31500,300,0.96,31400,31500,30750,860,27,16908,536766
5110,한창,KOSPI,,849,-7,-0.82,855,857,844,317411,269,67407,79395668
79170,한창산업,KOSDAQ,중견기업부,9880,-130,-1.3,10010,10010,9810,6498,64,51376,5200000
9460,한창제지,KOSPI,,1467,-5,-0.34,1469,1469,1440,50507,74,87532,59667486
372910,한컴라이프케어,KOSPI,,6490,80,1.25,6440,6610,6430,205606,1341,179607,27674406
54920,한컴위드,KOSDAQ,벤처기업부,6670,-100,-1.48,6650,6770,6600,257498,1718,188208,28217081
2680,한탑,KOSDAQ,중견기업부,1260,-12,-0.94,1272,1274,1255,41726,53,37793,29994817
880,한화,KOSPI,,28150,-50,-0.18,28300,28300,27700,33442,935,2110088,74958735
00088K,한화3우B,KOSPI,,14240,-20,-0.14,14260,14270,14220,4130,59,320001,22472000
88350,한화생명,KOSPI,,2570,-25,-0.96,2595,2610,2540,619206,1595,2232122,868530000
370,한화손해보험,KOSPI,,4100,-10,-0.24,4110,4115,4060,46168,189,478630,116738915
9830,한화솔루션,KOSPI,,46400,-100,-0.22,45850,46650,45750,415628,19174,8875322,191278497
9835,한화솔루션우,KOSPI,,35600,400,1.14,35200,35650,35000,21461,757,102022,2865796
272210,한화시스템,KOSPI,,13770,10,0.07,13620,13900,13480,342614,4701,2601420,188919389
12450,한화에어로스페이스,KOSPI,,83400,2000,2.46,80300,84300,79000,542391,44673,4222542,50630000
885,한화우,KOSPI,,34550,-1850,-5.08,36850,36850,34550,291,10,16560,479294
3530,한화투자증권,KOSPI,,3135,-205,-6.14,3370,3390,3130,3586060,11516,672607,214547775
3535,한화투자증권우,KOSPI,,6530,-270,-3.97,6660,6660,6510,15659,103,31344,4800000
386580,한화플러스제2호스팩,KOSDAQ,SPAC(소속부없음),2090,10,0.48,2070,2095,2070,5531,12,8694,4160000
430460,한화플러스제3호스팩,KOSDAQ,SPAC(소속부없음),2020,-5,-0.25,2030,2030,2020,23602,48,11958,5920000
195870,해성디에스,KOSPI,,39200,-700,-1.75,39700,39700,39000,51452,2021,666400,17000000
34810,해성산업,KOSDAQ,우량기업부,11450,-200,-1.72,11660,11660,11380,7990,92,301780,26356298
03481K,해성산업1우,KOSDAQ,우량기업부,13730,10,0.07,13800,13800,13500,128,2,13730,1000000
76610,해성옵틱스,KOSDAQ,중견기업부,592,59,11.07,558,612,551,4692349,2730,74159,125267994
59270,해성티피씨,KOSDAQ,기술성장기업부,6890,-140,-1.99,7040,7070,6830,94066,647,66250,9615450
101530,해태제과식품,KOSPI,,6890,-80,-1.15,6970,6970,6860,6637,46,200615,29116822
220180,핸디소프트,KOSDAQ,벤처기업부,4100,-200,-4.65,4245,4250,4095,247310,1032,79573,19408000
143210,핸즈코퍼레이션,KOSPI,,3350,0,0,3350,3365,3345,1132,4,73242,21863268
900270,헝셩그룹,KOSDAQ,외국기업(소속부없음),385,0,0,386,390,383,271918,105,31888,82824858
214180,헥토이노베이션,KOSDAQ,우량기업부,13940,-130,-0.92,14060,14060,13920,567,8,184805,13257185
234340,헥토파이낸셜,KOSDAQ,우량기업부,23800,-350,-1.45,24150,24150,23800,6568,157,224981,9453000
84990,헬릭스미스,KOSDAQ,기술성장기업부,12510,120,0.97,12400,12940,12280,142617,1780,471493,37689326
720,현대건설,KOSPI,,37350,-400,-1.06,37750,37900,36700,221875,8250,4159138,111355765
267270,현대건설기계,KOSPI,,58400,1700,3,56300,58800,55600,110387,6355,1150526,19700793
725,현대건설우,KOSPI,,55200,-1200,-2.13,56200,56200,55000,1286,71,58219,1054693
170030,현대공업,KOSDAQ,우량기업부,6730,0,0,6870,6880,6720,191704,1302,103238,15340000
5440,현대그린푸드,KOSPI,,7210,-110,-1.5,7270,7280,7180,58106,420,704449,97704482
86280,현대글로비스,KOSPI,,166600,-200,-0.12,167000,167500,165000,38582,6410,6247500,37500000
42670,현대두산인프라코어,KOSPI,,7770,330,4.44,7440,7840,7320,2790914,21379,1536622,197763411
64350,현대로템,KOSPI,,26800,-1550,-5.47,27200,27250,26550,3622546,97203,2925013,109142293
79430,현대리바트,KOSPI,,9450,-130,-1.36,9620,9630,9400,10214,97,194058,20535282
12330,현대모비스,KOSPI,,207500,-1000,-0.48,208500,208500,205000,60229,12448,1.96E+07,94285094
319400,현대무벡스,KOSDAQ,우량기업부,3295,-55,-1.64,3375,3380,3290,329601,1095,378863,114981158
10620,현대미포조선,KOSPI,,79900,-900,-1.11,80800,80800,78700,88068,7007,3191378,39942149
48410,현대바이오,KOSDAQ,중견기업부,24200,-400,-1.63,24550,24600,24200,101334,2466,960406,39686208
52260,현대바이오랜드,KOSDAQ,중견기업부,13850,-120,-0.86,13970,14060,13720,10335,143,207750,15000000
69960,현대백화점,KOSPI,,62800,-1300,-2.03,64200,64200,62700,26580,1678,1469673,23402441
4560,현대비앤지스틸,KOSPI,,11130,-170,-1.5,11220,11270,11070,16413,183,167827,15078811
4565,현대비앤지스틸우,KOSPI,,51800,-600,-1.15,52300,52300,51800,132,7,5690,109852
4310,현대약품,KOSPI,,4820,5,0.1,4800,4830,4790,44918,216,154240,32000000
322000,현대에너지솔루션,KOSPI,,53400,-1100,-2.02,53700,55100,53400,71261,3882,598080,11200000
41440,현대에버다임,KOSDAQ,중견기업부,8300,-120,-1.43,8310,8370,8250,108185,898,148702,17915944
39010,현대에이치티,KOSDAQ,우량기업부,8720,20,0.23,8640,8740,8480,97383,838,75210,8625000
17800,현대엘리베이,KOSPI,,29000,-350,-1.19,29150,29550,28550,33507,972,1183641,40815191
307950,현대오토에버,KOSPI,,115200,-100,-0.09,114500,116000,113700,17206,1977,3159243,27423982
11210,현대위아,KOSPI,,54700,200,0.37,54700,55100,54100,90612,4958,1487571,27195083
90850,현대이지웰,KOSDAQ,우량기업부,7440,-80,-1.06,7480,7480,7410,3291,24,176673,23746361
267260,현대일렉트릭,KOSPI,,39050,400,1.03,38550,39350,38450,84056,3280,1407641,36047135
4020,현대제철,KOSPI,,33850,-150,-0.44,33850,33950,33500,106213,3582,4517140,133445785
329180,현대중공업,KOSPI,,111500,-700,-0.62,112600,112600,110300,45403,5048,9898202,88773116
5380,현대차,KOSPI,,172700,-100,-0.06,174000,174700,172700,245932,42676,3.69E+07,213668187
5387,현대차2우B,KOSPI,,88000,0,0,88000,88100,87300,25701,2258,3210720,36485451
5389,현대차3우B,KOSPI,,85000,-700,-0.82,85700,85700,83500,1611,137,206442,2428735
